"SEASON_ID","TEAM_ID","team_name","opponent","GAME_ID","GAME_DATE","rolling_wins_44","rolling_games_44","win_flag","dow","month","TEAM_ABBREVIATION","MATCHUP","WL","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","PLUS_MINUS","VIDEO_AVAILABLE","game_date","isHome","isAway","near_sellout","opponent_abbrev","Season","Opponent","attendance","caitlin_clark_game"
"22024","1611661323","CONNECTICUT SUN","LAS VEGAS ACES","1022400203",2024-09-06,30,44,0,"Fri","9","CON","CON vs. LVA","L","200","25","56","0.446","3","16","0.188","14","17","0.824","5","28","33","16","10","4","19","19","67","-5","1",2024-09-06,TRUE,FALSE,NA,"LVA","2024","Las Vegas Aces",8910,0
"22024","1611661323","CONNECTICUT SUN","MINNESOTA LYNX","1022400230",2024-09-17,31,44,0,"Tue","9","CON","CON vs. MIN","L","200","30","66","0.455","7","20","0.35","9","11","0.818","8","23","31","21","9","6","16","13","76","-2","1",2024-09-17,TRUE,FALSE,NA,"MIN","2024","Minnesota Lynx",8174,0
"22024","1611661323","CONNECTICUT SUN","CHICAGO SKY","1022400235",2024-09-19,30,44,1,"Thu","9","CON","CON vs. CHI","W","200","35","70","0.5","6","14","0.429","11","13","0.846","9","28","37","24","7","9","11","11","87","33","1",2024-09-19,TRUE,FALSE,NA,"CHI","2024","Chicago Sky",8092,0
"22018","1611661324","MINNESOTA LYNX","LOS ANGELES SPARKS","1021800006",2018-05-20,35,44,0,"Sun","5","MIN","MIN vs. LAS","L","200","27","55","0.491","3","7","0.429","19","22","0.864","6","35","41","19","4","5","24","15","76","-1","1",2018-05-20,TRUE,FALSE,NA,"LAS","2018","Los Angeles Sparks",13032,0
"22018","1611661324","MINNESOTA LYNX","DALLAS WINGS","1021800012",2018-05-23,34,44,1,"Wed","5","MIN","MIN vs. DAL","W","200","27","73","0.37","3","11","0.273","19","28","0.679","14","36","50","15","7","4","15","11","76","8","1",2018-05-23,TRUE,FALSE,NA,"DAL","2018","Dallas Wings",7834,0
"22018","1611661324","MINNESOTA LYNX","PHOENIX MERCURY","1021800028",2018-06-01,33,44,0,"Fri","6","MIN","MIN vs. PHO","L","200","31","67","0.463","8","16","0.5","15","20","0.75","8","23","31","18","4","1","13","23","85","-10","1",2018-06-01,TRUE,FALSE,NA,"PHO","2018","Phoenix Mercury",8830,0
"22018","1611661324","MINNESOTA LYNX","NEW YORK LIBERTY","1021800061",2018-06-16,31,44,1,"Sat","6","MIN","MIN vs. NYL","W","200","34","70","0.486","6","18","0.333","11","14","0.786","7","28","35","23","9","0","18","19","85","14","1",2018-06-16,TRUE,FALSE,NA,"NYL","2018","New York Liberty",9114,0
"22018","1611661324","MINNESOTA LYNX","DALLAS WINGS","1021800067",2018-06-19,31,44,1,"Tue","6","MIN","MIN vs. DAL","W","200","29","67","0.433","3","11","0.273","30","35","0.857","7","25","32","23","13","1","13","26","91","8","1",2018-06-19,TRUE,FALSE,NA,"DAL","2018","Dallas Wings",8023,0
"22018","1611661324","MINNESOTA LYNX","SEATTLE STORM","1021800083",2018-06-26,31,44,1,"Tue","6","MIN","MIN vs. SEA","W","200","35","73","0.479","5","11","0.455","16","18","0.889","11","31","42","25","7","4","11","12","91","12","1",2018-06-26,TRUE,FALSE,NA,"SEA","2018","Seattle Storm",8634,0
"22018","1611661324","MINNESOTA LYNX","ATLANTA DREAM","1021800092",2018-06-29,31,44,1,"Fri","6","MIN","MIN vs. ATL","W","200","33","65","0.508","7","13","0.538","12","13","0.923","7","28","35","25","4","4","18","17","85","11","1",2018-06-29,TRUE,FALSE,NA,"ATL","2018","Atlanta Dream",9209,0
"22018","1611661324","MINNESOTA LYNX","INDIANA FEVER","1021800102",2018-07-03,31,44,0,"Tue","7","MIN","MIN vs. IND","L","200","22","67","0.328","6","21","0.286","9","15","0.6","11","29","40","16","3","3","13","16","59","-12","1",2018-07-03,TRUE,FALSE,NA,"IND","2018","Indiana Fever",8632,0
"22018","1611661324","MINNESOTA LYNX","LOS ANGELES SPARKS","1021800106",2018-07-05,30,44,1,"Thu","7","MIN","MIN vs. LAS","W","200","29","56","0.518","8","13","0.615","17","18","0.944","5","28","33","23","3","2","16","16","83","11","1",2018-07-05,TRUE,FALSE,NA,"LAS","2018","Los Angeles Sparks",9303,0
"22018","1611661324","MINNESOTA LYNX","LAS VEGAS ACES","1021800126",2018-07-13,30,44,0,"Fri","7","MIN","MIN vs. LVA","L","200","29","73","0.397","5","18","0.278","14","18","0.778","9","27","36","19","9","0","9","20","77","-8","1",2018-07-13,TRUE,FALSE,NA,"LVA","2018","Las Vegas Aces",9813,0
"22018","1611661324","MINNESOTA LYNX","CONNECTICUT SUN","1021800132",2018-07-15,29,44,0,"Sun","7","MIN","MIN vs. CON","L","200","27","64","0.422","4","15","0.267","6","10","0.6","7","20","27","15","6","3","15","18","64","-19","1",2018-07-15,TRUE,FALSE,NA,"CON","2018","Connecticut Sun",9234,0
"22018","1611661324","MINNESOTA LYNX","INDIANA FEVER","1021800136",2018-07-18,28,44,1,"Wed","7","MIN","MIN vs. IND","W","200","33","63","0.524","9","19","0.474","14","21","0.667","9","27","36","24","7","5","9","19","89","24","1",2018-07-18,TRUE,FALSE,NA,"IND","2018","Indiana Fever",17933,0
"22018","1611661324","MINNESOTA LYNX","NEW YORK LIBERTY","1021800151",2018-07-24,28,44,1,"Tue","7","MIN","MIN vs. NYL","W","200","31","76","0.408","3","19","0.158","20","31","0.645","17","20","37","20","9","5","8","13","85","3","1",2018-07-24,TRUE,FALSE,NA,"NYL","2018","New York Liberty",9830,0
"22018","1611661324","MINNESOTA LYNX","ATLANTA DREAM","1021800168",2018-08-05,27,44,0,"Sun","8","MIN","MIN vs. ATL","L","200","26","69","0.377","3","13","0.231","11","15","0.733","12","18","30","16","7","4","11","13","66","-20","1",2018-08-05,TRUE,FALSE,NA,"ATL","2018","Atlanta Dream",9333,0
"22018","1611661324","MINNESOTA LYNX","SEATTLE STORM","1021800187",2018-08-12,26,44,0,"Sun","8","MIN","MIN vs. SEA","L","200","31","75","0.413","6","17","0.353","4","4","1","7","22","29","19","11","4","9","8","72","-9","1",2018-08-12,TRUE,FALSE,NA,"SEA","2018","Seattle Storm",9123,0
"22018","1611661324","MINNESOTA LYNX","CHICAGO SKY","1021800189",2018-08-14,25,44,0,"Tue","8","MIN","MIN vs. CHI","L","200","33","71","0.465","10","24","0.417","12","19","0.632","12","20","32","20","7","5","17","18","88","-3","1",2018-08-14,TRUE,FALSE,NA,"CHI","2018","Chicago Sky",9730,0
"22018","1611661324","MINNESOTA LYNX","WASHINGTON MYSTICS","1021800204",2018-08-19,24,44,1,"Sun","8","MIN","MIN vs. WAS","W","200","35","61","0.574","6","13","0.462","12","13","0.923","7","22","29","22","6","1","15","11","88","5","1",2018-08-19,TRUE,FALSE,NA,"WAS","2018","Washington Mystics",13013,0
"22019","1611661324","MINNESOTA LYNX","CHICAGO SKY","1021900005",2019-05-25,24,44,1,"Sat","5","MIN","MIN vs. CHI","W","200","30","68","0.441","6","20","0.3","23","32","0.719","17","29","46","17","11","5","21","21","89","18","1",2019-05-25,TRUE,FALSE,NA,"CHI","2019","Chicago Sky",8524,0
"22019","1611661324","MINNESOTA LYNX","SEATTLE STORM","1021900008",2019-05-29,25,44,1,"Wed","5","MIN","MIN vs. SEA","W","200","27","61","0.443","6","17","0.353","12","15","0.8","11","29","40","22","6","3","22","19","72","11","1",2019-05-29,TRUE,FALSE,NA,"SEA","2019","Seattle Storm",8092,0
"22019","1611661324","MINNESOTA LYNX","PHOENIX MERCURY","1021900022",2019-06-06,26,44,1,"Thu","6","MIN","MIN vs. PHO","W","200","25","62","0.403","5","14","0.357","3","4","0.75","9","26","35","13","9","4","18","17","58","2","1",2019-06-06,TRUE,FALSE,NA,"PHO","2019","Phoenix Mercury",8001,0
"22019","1611661324","MINNESOTA LYNX","LOS ANGELES SPARKS","1021900025",2019-06-08,26,44,0,"Sat","6","MIN","MIN vs. LAS","L","200","29","67","0.433","7","19","0.368","20","26","0.769","13","28","41","22","7","5","21","15","85","-4","1",2019-06-08,TRUE,FALSE,NA,"LAS","2019","Los Angeles Sparks",8834,0
"22019","1611661324","MINNESOTA LYNX","CONNECTICUT SUN","1021900037",2019-06-14,25,44,0,"Fri","6","MIN","MIN vs. CON","L","200","29","67","0.433","8","26","0.308","15","20","0.75","8","18","26","21","7","6","11","20","81","-4","1",2019-06-14,TRUE,FALSE,NA,"CON","2019","Connecticut Sun",8803,0
"22019","1611661324","MINNESOTA LYNX","LAS VEGAS ACES","1021900044",2019-06-16,24,44,0,"Sun","6","MIN","MIN vs. LVA","L","200","29","68","0.426","8","26","0.308","9","10","0.9","5","26","31","21","6","5","15","23","75","-5","1",2019-06-16,TRUE,FALSE,NA,"LVA","2019","Las Vegas Aces",8392,0
"22019","1611661324","MINNESOTA LYNX","NEW YORK LIBERTY","1021900053",2019-06-22,23,44,1,"Sat","6","MIN","MIN vs. NYL","W","200","33","64","0.516","5","15","0.333","21","30","0.7","11","24","35","19","9","5","19","13","92","9","1",2019-06-22,TRUE,FALSE,NA,"NYL","2019","New York Liberty",8600,0
"22019","1611661324","MINNESOTA LYNX","ATLANTA DREAM","1021900074",2019-07-02,23,44,1,"Tue","7","MIN","MIN vs. ATL","W","200","34","72","0.472","7","16","0.438","10","14","0.714","11","27","38","24","4","3","14","12","85","17","1",2019-07-02,TRUE,FALSE,NA,"ATL","2019","Atlanta Dream",8208,0
"22019","1611661324","MINNESOTA LYNX","PHOENIX MERCURY","1021900099",2019-07-14,25,44,1,"Sun","7","MIN","MIN vs. PHO","W","200","32","75","0.427","3","10","0.3","8","9","0.889","15","33","48","18","8","4","19","16","75","13","1",2019-07-14,TRUE,FALSE,NA,"PHO","2019","Phoenix Mercury",8801,0
"22019","1611661324","MINNESOTA LYNX","SEATTLE STORM","1021900103",2019-07-17,26,44,0,"Wed","7","MIN","MIN vs. SEA","L","200","32","76","0.421","7","20","0.35","8","9","0.889","11","19","30","26","9","0","15","14","79","-11","1",2019-07-17,TRUE,FALSE,NA,"SEA","2019","Seattle Storm",8403,0
"22019","1611661324","MINNESOTA LYNX","WASHINGTON MYSTICS","1021900117",2019-07-24,25,44,0,"Wed","7","MIN","MIN vs. WAS","L","200","30","69","0.435","7","18","0.389","4","4","1","12","26","38","19","8","3","20","14","71","-8","1",2019-07-24,TRUE,FALSE,NA,"WAS","2019","Washington Mystics",17934,0
"22019","1611661324","MINNESOTA LYNX","CONNECTICUT SUN","1021900137",2019-08-09,23,44,1,"Fri","8","MIN","MIN vs. CON","W","200","36","67","0.537","9","18","0.5","8","11","0.727","6","34","40","27","13","6","20","22","89","32","1",2019-08-09,TRUE,FALSE,NA,"CON","2019","Connecticut Sun",8892,0
"22019","1611661324","MINNESOTA LYNX","WASHINGTON MYSTICS","1021900153",2019-08-16,22,44,0,"Fri","8","MIN","MIN vs. WAS","L","200","27","60","0.45","5","18","0.278","20","21","0.952","6","29","35","19","5","4","19","20","79","-7","1",2019-08-16,TRUE,FALSE,NA,"WAS","2019","Washington Mystics",8803,0
"22019","1611661324","MINNESOTA LYNX","DALLAS WINGS","1021900164",2019-08-22,20,44,1,"Thu","8","MIN","MIN vs. DAL","W","200","32","67","0.478","5","12","0.417","17","21","0.81","9","26","35","23","9","4","12","16","86","16","1",2019-08-22,TRUE,FALSE,NA,"DAL","2019","Dallas Wings",8124,0
"22019","1611661324","MINNESOTA LYNX","LAS VEGAS ACES","1021900173",2019-08-25,21,44,1,"Sun","8","MIN","MIN vs. LVA","W","200","40","68","0.588","6","15","0.4","12","13","0.923","6","23","29","27","7","7","11","21","98","21","1",2019-08-25,TRUE,FALSE,NA,"LVA","2019","Las Vegas Aces",8834,0
"22019","1611661324","MINNESOTA LYNX","CHICAGO SKY","1021900178",2019-08-27,21,44,1,"Tue","8","MIN","MIN vs. CHI","W","200","36","75","0.48","7","13","0.538","14","17","0.824","10","29","39","22","8","6","13","17","93","8","1",2019-08-27,TRUE,FALSE,NA,"CHI","2019","Chicago Sky",8092,0
"22019","1611661324","MINNESOTA LYNX","INDIANA FEVER","1021900187",2019-09-01,22,44,1,"Sun","9","MIN","MIN vs. IND","W","200","31","70","0.443","4","17","0.235","15","17","0.882","13","21","34","21","10","4","13","12","81","8","1",2019-09-01,TRUE,FALSE,NA,"IND","2019","Indiana Fever",8833,0
"22020","1611661324","MINNESOTA LYNX","CONNECTICUT SUN","1022001004",2020-07-26,22,44,1,"Sun","7","MIN","MIN vs. CON","W","200","28","67","0.418","4","17","0.235","17","21","0.81","7","33","40","16","9","5","14","21","77","8","1",2020-07-26,TRUE,FALSE,NA,"CON",NA,NA,NA,0
"22020","1611661324","MINNESOTA LYNX","CHICAGO SKY","1022001014",2020-07-30,22,44,1,"Thu","7","MIN","MIN vs. CHI","W","200","30","64","0.469","6","17","0.353","17","22","0.773","10","25","35","17","10","4","16","22","83","2","1",2020-07-30,TRUE,FALSE,NA,"CHI",NA,NA,NA,0
"22020","1611661324","MINNESOTA LYNX","INDIANA FEVER","1022001034",2020-08-07,24,44,1,"Fri","8","MIN","MIN vs. IND","W","200","32","62","0.516","8","16","0.5","15","18","0.833","10","19","29","20","12","3","15","20","87","7","1",2020-08-07,TRUE,FALSE,NA,"IND",NA,NA,NA,0
"22020","1611661324","MINNESOTA LYNX","WASHINGTON MYSTICS","1022001046",2020-08-11,24,44,1,"Tue","8","MIN","MIN vs. WAS","W","200","26","67","0.388","6","20","0.3","10","15","0.667","14","28","42","16","6","2","15","15","68","20","1",2020-08-11,TRUE,FALSE,NA,"WAS",NA,NA,NA,0
"22020","1611661324","MINNESOTA LYNX","NEW YORK LIBERTY","1022001059",2020-08-15,25,44,1,"Sat","8","MIN","MIN vs. NYL","W","200","36","71","0.507","6","13","0.462","16","18","0.889","8","31","39","24","11","4","16","24","94","30","1",2020-08-15,TRUE,FALSE,NA,"NYL",NA,NA,NA,0
"22020","1611661324","MINNESOTA LYNX","DALLAS WINGS","1022001068",2020-08-19,25,44,1,"Wed","8","MIN","MIN vs. DAL","W","200","31","61","0.508","14","23","0.609","15","20","0.75","8","27","35","19","4","3","15","19","91","7","1",2020-08-19,TRUE,FALSE,NA,"DAL",NA,NA,NA,0
"22020","1611661324","MINNESOTA LYNX","ATLANTA DREAM","1022001079",2020-08-23,25,44,0,"Sun","8","MIN","MIN vs. ATL","L","200","29","70","0.414","6","25","0.24","11","12","0.917","10","21","31","16","8","3","13","12","75","-3","1",2020-08-23,TRUE,FALSE,NA,"ATL",NA,NA,NA,0
"22020","1611661324","MINNESOTA LYNX","PHOENIX MERCURY","1022001098",2020-08-30,25,44,0,"Sun","8","MIN","MIN vs. PHO","L","200","30","74","0.405","6","23","0.261","13","14","0.929","8","22","30","17","11","2","11","19","79","-4","1",2020-08-30,TRUE,FALSE,NA,"PHO",NA,NA,NA,0
"22020","1611661324","MINNESOTA LYNX","LOS ANGELES SPARKS","1022001086",2020-08-31,24,44,1,"Mon","8","MIN","MIN vs. LAS","W","200","37","69","0.536","14","27","0.519","8","10","0.8","6","26","32","30","5","3","7","13","96","18","1",2020-08-31,TRUE,FALSE,NA,"LAS",NA,NA,NA,0
"22020","1611661324","MINNESOTA LYNX","SEATTLE STORM","1022001116",2020-09-06,27,44,0,"Sun","9","MIN","MIN vs. SEA","L","200","29","62","0.468","12","26","0.462","18","21","0.857","14","20","34","21","7","0","26","19","88","-15","1",2020-09-06,TRUE,FALSE,NA,"SEA",NA,NA,NA,0
"22020","1611661324","MINNESOTA LYNX","LAS VEGAS ACES","1022001125",2020-09-10,26,44,0,"Thu","9","MIN","MIN vs. LVA","L","200","33","72","0.458","10","29","0.345","13","14","0.929","7","26","33","24","4","3","12","16","89","-15","1",2020-09-10,TRUE,FALSE,NA,"LVA",NA,NA,NA,0
"22021","1611661324","MINNESOTA LYNX","PHOENIX MERCURY","1022100003",2021-05-14,26,44,0,"Fri","5","MIN","MIN vs. PHO","L","200","29","72","0.403","5","16","0.313","12","14","0.857","6","30","36","16","5","6","14","21","75","-2","1",2021-05-14,TRUE,FALSE,NA,"PHO","2021","Phoenix Mercury",2021,0
"22021","1611661324","MINNESOTA LYNX","SEATTLE STORM","1022100014",2021-05-20,24,44,0,"Thu","5","MIN","MIN vs. SEA","L","200","30","68","0.441","5","17","0.294","13","21","0.619","6","25","31","22","6","1","17","16","78","-12","1",2021-05-20,TRUE,FALSE,NA,"SEA","2021","Seattle Storm",1934,0
"22021","1611661324","MINNESOTA LYNX","CONNECTICUT SUN","1022100037",2021-05-30,23,44,1,"Sun","5","MIN","MIN vs. CON","W","225","28","70","0.4","10","25","0.4","13","15","0.867","10","28","38","23","5","8","17","17","79","5","1",2021-05-30,TRUE,FALSE,NA,"CON","2021","Connecticut Sun",2007,0
"22021","1611661324","MINNESOTA LYNX","ATLANTA DREAM","1022100045",2021-06-04,23,44,1,"Fri","6","MIN","MIN vs. ATL","W","200","30","57","0.526","8","21","0.381","18","24","0.75","5","26","31","20","9","3","20","21","86","2","1",2021-06-04,TRUE,FALSE,NA,"ATL","2021","Atlanta Dream",2024,0
"22021","1611661324","MINNESOTA LYNX","ATLANTA DREAM","1022100050",2021-06-06,24,44,1,"Sun","6","MIN","MIN vs. ATL","W","200","35","68","0.515","11","25","0.44","19","24","0.792","10","22","32","26","12","1","10","20","100","20","1",2021-06-06,TRUE,FALSE,NA,"ATL","2021","Atlanta Dream",2021,0
"22021","1611661324","MINNESOTA LYNX","LOS ANGELES SPARKS","1022100060",2021-06-12,25,44,1,"Sat","6","MIN","MIN vs. LAS","W","200","25","58","0.431","11","22","0.5","19","21","0.905","9","34","43","20","8","5","22","15","80","16","1",2021-06-12,TRUE,FALSE,NA,"LAS","2021","Los Angeles Sparks",2203,0
"22021","1611661324","MINNESOTA LYNX","CHICAGO SKY","1022100066",2021-06-15,26,44,0,"Tue","6","MIN","MIN vs. CHI","L","200","32","70","0.457","5","14","0.357","20","27","0.741","9","23","32","15","7","2","20","17","89","-16","1",2021-06-15,TRUE,FALSE,NA,"CHI","2021","Chicago Sky",2024,0
"22021","1611661324","MINNESOTA LYNX","LAS VEGAS ACES","1022100086",2021-06-25,25,44,1,"Fri","6","MIN","MIN vs. LVA","W","225","35","76","0.461","2","15","0.133","18","21","0.857","5","33","38","24","8","7","13","26","90","1","1",2021-06-25,TRUE,FALSE,NA,"LVA","2021","Las Vegas Aces",2734,0
"22021","1611661324","MINNESOTA LYNX","DALLAS WINGS","1022100107",2021-07-07,28,44,1,"Wed","7","MIN","MIN vs. DAL","W","200","33","65","0.508","7","20","0.35","12","17","0.706","5","27","32","22","6","6","13","10","85","6","1",2021-07-07,TRUE,FALSE,NA,"DAL","2021","Dallas Wings",2321,0
"22021","1611661324","MINNESOTA LYNX","NEW YORK LIBERTY","1022100124",2021-08-15,28,44,1,"Sun","8","MIN","MIN vs. NYL","W","200","32","66","0.485","6","19","0.316","18","21","0.857","8","28","36","24","6","6","11","14","88","10","1",2021-08-15,TRUE,FALSE,NA,"NYL","2021","New York Liberty",3534,0
"22021","1611661324","MINNESOTA LYNX","SEATTLE STORM","1022100141",2021-08-24,27,44,1,"Tue","8","MIN","MIN vs. SEA","W","200","28","66","0.424","5","14","0.357","15","16","0.938","4","33","37","18","8","5","12","13","76","6","2",2021-08-24,TRUE,FALSE,NA,"SEA","2021","Seattle Storm",3634,0
"22021","1611661324","MINNESOTA LYNX","NEW YORK LIBERTY","1022100157",2021-08-31,28,44,1,"Tue","8","MIN","MIN vs. NYL","W","200","24","69","0.348","5","26","0.192","21","24","0.875","10","33","43","10","5","3","15","21","74","8","1",2021-08-31,TRUE,FALSE,NA,"NYL","2021","New York Liberty",3221,0
"22021","1611661324","MINNESOTA LYNX","LOS ANGELES SPARKS","1022100160",2021-09-02,28,44,1,"Thu","9","MIN","MIN vs. LAS","W","200","20","58","0.345","7","22","0.318","19","21","0.905","9","34","43","17","6","3","16","16","66","9","1",2021-09-02,TRUE,FALSE,NA,"LAS","2021","Los Angeles Sparks",3121,0
"22021","1611661324","MINNESOTA LYNX","WASHINGTON MYSTICS","1022100164",2021-09-04,28,44,1,"Sat","9","MIN","MIN vs. WAS","W","200","36","68","0.529","11","25","0.44","10","11","0.909","6","31","37","24","5","5","13","17","93","18","1",2021-09-04,TRUE,FALSE,NA,"WAS","2021","Washington Mystics",3403,0
"22021","1611661324","MINNESOTA LYNX","INDIANA FEVER","1022100174",2021-09-10,27,44,1,"Fri","9","MIN","MIN vs. IND","W","200","36","74","0.486","7","19","0.368","10","13","0.769","8","26","34","26","10","6","11","17","89","17","1",2021-09-10,TRUE,FALSE,NA,"IND","2021","Indiana Fever",3503,0
"22021","1611661324","MINNESOTA LYNX","INDIANA FEVER","1022100178",2021-09-12,28,44,1,"Sun","9","MIN","MIN vs. IND","W","200","32","57","0.561","5","13","0.385","21","22","0.955","8","21","29","18","6","6","16","8","90","10","1",2021-09-12,TRUE,FALSE,NA,"IND","2021","Indiana Fever",3434,0
"22022","1611661324","MINNESOTA LYNX","WASHINGTON MYSTICS","1022200009",2022-05-08,28,44,0,"Sun","5","MIN","MIN vs. WAS","L","200","23","66","0.348","5","15","0.333","15","22","0.682","10","26","36","17","6","8","17","18","66","-12","1",2022-05-08,TRUE,FALSE,NA,"WAS","2022","Washington Mystics",8134,0
"22022","1611661324","MINNESOTA LYNX","CHICAGO SKY","1022200020",2022-05-14,27,44,0,"Sat","5","MIN","MIN vs. CHI","L","200","29","59","0.492","6","16","0.375","14","23","0.609","9","28","37","23","2","3","15","21","78","-4","1",2022-05-14,TRUE,FALSE,NA,"CHI","2022","Chicago Sky",6503,0
"22022","1611661324","MINNESOTA LYNX","NEW YORK LIBERTY","1022200042",2022-05-24,25,44,1,"Tue","5","MIN","MIN vs. NYL","W","200","26","70","0.371","5","14","0.357","27","33","0.818","12","33","45","17","7","3","10","16","84","6","1",2022-05-24,TRUE,FALSE,NA,"NYL","2022","New York Liberty",6104,0
"22022","1611661324","MINNESOTA LYNX","LOS ANGELES SPARKS","1022200051",2022-05-29,25,44,0,"Sun","5","MIN","MIN vs. LAS","L","200","22","52","0.423","4","17","0.235","35","43","0.814","6","19","25","12","8","5","13","21","83","-2","1",2022-05-29,TRUE,FALSE,NA,"LAS","2022","Los Angeles Sparks",7234,0
"22022","1611661324","MINNESOTA LYNX","WASHINGTON MYSTICS","1022200076",2022-06-10,25,44,0,"Fri","6","MIN","MIN vs. WAS","L","200","19","58","0.328","6","21","0.286","15","22","0.682","4","28","32","15","2","1","17","13","59","-17","1",2022-06-10,TRUE,FALSE,NA,"WAS","2022","Washington Mystics",6315,0
"22022","1611661324","MINNESOTA LYNX","INDIANA FEVER","1022200082",2022-06-12,25,44,0,"Sun","6","MIN","MIN vs. IND","L","200","32","71","0.451","5","21","0.238","11","16","0.688","9","27","36","23","6","1","12","13","80","-4","1",2022-06-12,TRUE,FALSE,NA,"IND","2022","Indiana Fever",6806,0
"22022","1611661324","MINNESOTA LYNX","SEATTLE STORM","1022200084",2022-06-14,25,44,0,"Tue","6","MIN","MIN vs. SEA","L","200","35","68","0.515","6","19","0.316","3","3","1","6","27","33","27","5","1","16","15","79","-2","1",2022-06-14,TRUE,FALSE,NA,"SEA","2022","Seattle Storm",6031,0
"22022","1611661324","MINNESOTA LYNX","PHOENIX MERCURY","1022200103",2022-06-23,25,44,1,"Thu","6","MIN","MIN vs. PHO","W","200","34","67","0.507","8","23","0.348","24","29","0.828","11","31","42","25","6","0","16","20","100","12","1",2022-06-23,TRUE,FALSE,NA,"PHO","2022","Phoenix Mercury",8004,0
"22022","1611661324","MINNESOTA LYNX","DALLAS WINGS","1022200115",2022-06-28,24,44,1,"Tue","6","MIN","MIN vs. DAL","W","200","34","80","0.425","12","29","0.414","12","17","0.706","17","36","53","22","7","6","13","22","92","28","1",2022-06-28,TRUE,FALSE,NA,"DAL","2022","Dallas Wings",5603,0
"22022","1611661324","MINNESOTA LYNX","LAS VEGAS ACES","1022200121",2022-07-01,25,44,0,"Fri","7","MIN","MIN vs. LVA","L","200","31","68","0.456","11","25","0.44","12","16","0.75","6","23","29","19","8","3","13","17","85","-6","1",2022-07-01,TRUE,FALSE,NA,"LVA","2022","Las Vegas Aces",6104,0
"22022","1611661324","MINNESOTA LYNX","LAS VEGAS ACES","1022200126",2022-07-03,24,44,1,"Sun","7","MIN","MIN vs. LVA","W","200","37","74","0.5","12","29","0.414","16","23","0.696","15","38","53","26","5","3","10","12","102","31","1",2022-07-03,TRUE,FALSE,NA,"LVA","2022","Las Vegas Aces",7603,0
"22022","1611661324","MINNESOTA LYNX","CHICAGO SKY","1022200131",2022-07-06,25,44,1,"Wed","7","MIN","MIN vs. CHI","W","200","30","62","0.484","4","14","0.286","17","20","0.85","6","26","32","21","13","1","17","12","81","3","1",2022-07-06,TRUE,FALSE,NA,"CHI","2022","Chicago Sky",11103,0
"22022","1611661324","MINNESOTA LYNX","PHOENIX MERCURY","1022200140",2022-07-12,25,44,1,"Tue","7","MIN","MIN vs. PHO","W","250","41","86","0.477","11","27","0.407","25","35","0.714","19","36","55","27","5","1","22","21","118","11","1",2022-07-12,TRUE,FALSE,NA,"PHO","2022","Phoenix Mercury",6503,0
"22022","1611661324","MINNESOTA LYNX","DALLAS WINGS","1022200144",2022-07-14,26,44,0,"Thu","7","MIN","MIN vs. DAL","L","200","30","70","0.429","6","15","0.4","21","26","0.808","14","26","40","13","6","1","17","22","87","-5","1",2022-07-14,TRUE,FALSE,NA,"DAL","2022","Dallas Wings",4834,0
"22022","1611661324","MINNESOTA LYNX","CONNECTICUT SUN","1022200161",2022-07-22,24,44,0,"Fri","7","MIN","MIN vs. CON","L","200","34","62","0.548","5","16","0.313","11","13","0.846","7","21","28","24","4","3","17","15","84","-10","1",2022-07-22,TRUE,FALSE,NA,"CON","2022","Connecticut Sun",8321,0
"22022","1611661324","MINNESOTA LYNX","CONNECTICUT SUN","1022200168",2022-07-24,23,44,0,"Sun","7","MIN","MIN vs. CON","L","200","30","70","0.429","6","13","0.462","13","14","0.929","10","18","28","18","7","2","17","19","79","-7","1",2022-07-24,TRUE,FALSE,NA,"CON","2022","Connecticut Sun",7231,0
"22022","1611661324","MINNESOTA LYNX","ATLANTA DREAM","1022200198",2022-08-07,21,44,1,"Sun","8","MIN","MIN vs. ATL","W","200","31","66","0.47","12","26","0.462","7","7","1","6","27","33","26","4","5","13","17","81","10","1",2022-08-07,TRUE,FALSE,NA,"ATL","2022","Atlanta Dream",9421,0
"22022","1611661324","MINNESOTA LYNX","SEATTLE STORM","1022200209",2022-08-12,23,44,0,"Fri","8","MIN","MIN vs. SEA","L","200","23","63","0.365","4","13","0.308","19","21","0.905","7","23","30","16","8","2","14","12","69","-27","1",2022-08-12,TRUE,FALSE,NA,"SEA","2022","Seattle Storm",12134,0
"22023","1611661324","MINNESOTA LYNX","CHICAGO SKY","1022300003",2023-05-19,21,44,0,"Fri","5","MIN","MIN vs. CHI","L","200","21","63","0.333","6","24","0.25","18","21","0.857","11","29","40","16","8","8","21","10","66","-11","1",2023-05-19,TRUE,FALSE,NA,"CHI","2023","Chicago Sky",8024,0
"22023","1611661324","MINNESOTA LYNX","ATLANTA DREAM","1022300011",2023-05-23,20,44,0,"Tue","5","MIN","MIN vs. ATL","L","200","30","67","0.448","6","20","0.3","11","15","0.733","10","23","33","23","10","1","16","26","77","-6","1",2023-05-23,TRUE,FALSE,NA,"ATL","2023","Atlanta Dream",7803,0
