"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2025,"August 22, 2025","Regular season","Phoenix Mercury","Golden State Valkyries","PHX Arena","Phoenix","AZ",10280
2025,"August 23, 2025","Regular season","Atlanta Dream","New York Liberty","Gateway Center Arena @ College Park","Atlanta","GA",3305
2025,"August 23, 2025","Regular season","Washington Mystics","Las Vegas Aces","CareFirst Arena","Washington","DC",4200
2025,"August 23, 2025","Regular season","Chicago Sky","Connecticut Sun","Wintrust Arena","Chicago","IL",8412
2025,"August 24, 2025","Regular season","Washington Mystics","Seattle Storm","CareFirst Arena","Washington","DC",4200
2025,"August 24, 2025","Regular season","Dallas Wings","Golden State Valkyries","College Park Center","Arlington","TX",6251
2025,"August 24, 2025","Regular season","Minnesota Lynx","Indiana Fever","Target Center","Minneapolis","MN",15124
2025,"August 25, 2025","Regular season","New York Liberty","Connecticut Sun","Barclays Center","Brooklyn","NY",15011
2025,"August 25, 2025","Regular season","Chicago Sky","Las Vegas Aces","Wintrust Arena","Chicago","IL",9103
2025,"August 26, 2025","Regular season","Indiana Fever","Seattle Storm","Gainbridge Fieldhouse","Indianapolis","IN",16737
2025,"August 26, 2025","Regular season","Los Angeles Sparks","Phoenix Mercury","Crypto.com Arena","Los Angeles","CA",10726
2025,"August 27, 2025","Regular season","Atlanta Dream","Las Vegas Aces","Gateway Center Arena @ College Park","Atlanta","GA",3326
2025,"August 27, 2025","Regular season","Dallas Wings","Connecticut Sun","College Park Center","Arlington","TX",5710
2025,"August 28, 2025","Regular season","New York Liberty","Washington Mystics","Barclays Center","Brooklyn","NY",15015
2025,"August 28, 2025","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",9810
2025,"August 28, 2025","Regular season","Phoenix Mercury","Chicago Sky","PHX Arena","Phoenix","AZ",10445
2025,"August 29, 2025","Regular season","Atlanta Dream","Dallas Wings","Gateway Center Arena @ College Park","Atlanta","GA",3268
2025,"August 29, 2025","Regular season","Los Angeles Sparks","Indiana Fever","Crypto.com Arena","Los Angeles","CA",15419
2025,"August 30, 2025","Regular season","Connecticut Sun","Minnesota Lynx","Mohegan Sun Arena","Uncasville","CT",8910
2025,"August 30, 2025","Regular season","Golden State Valkyries","Washington Mystics","Chase Center","San Francisco","CA",18064
2025,"August 30, 2025","Regular season","Seattle Storm","Chicago Sky","Climate Pledge Arena","Seattle","WA",12500
2025,"August 30, 2025","Regular season","Phoenix Mercury","New York Liberty","PHX Arena","Phoenix","AZ",13252
2025,"August 31, 2025","Regular season","Los Angeles Sparks","Washington Mystics","Crypto.com Arena","Los Angeles","CA",12218
2025,"August 31, 2025","Regular season","Golden State Valkyries","Indiana Fever","Chase Center","San Francisco","CA",18064
2025,"September 1, 2025","Regular season","Connecticut Sun","Atlanta Dream","Mohegan Sun Arena","Uncasville","CT",8081
2025,"September 1, 2025","Regular season","Minnesota Lynx","Dallas Wings","Target Center","Minneapolis","MN",10824
2025,"September 1, 2025","Regular season","Seattle Storm","Los Angeles Sparks","Climate Pledge Arena","Seattle","WA",12500
2025,"September 2, 2025","Regular season","Golden State Valkyries","New York Liberty","Chase Center","San Francisco","CA",18064
2025,"September 2, 2025","Regular season","Phoenix Mercury","Indiana Fever","PHX Arena","Phoenix","AZ",13132
2025,"September 3, 2025","Regular season","Atlanta Dream","Los Angeles Sparks","Gateway Center Arena @ College Park","Atlanta","GA",3265
2025,"September 3, 2025","Regular season","Chicago Sky","Connecticut Sun","Wintrust Arena","Chicago","IL",7195
2025,"September 4, 2025","Regular season","Washington Mystics","Phoenix Mercury","CareFirst Arena","Washington","DC",4200
2025,"September 4, 2025","Regular season","Golden State Valkyries","Dallas Wings","Chase Center","San Francisco","CA",18064
2025,"September 4, 2025","Regular season","Las Vegas Aces","Minnesota Lynx","T-Mobile Arena","Las Vegas","NV",14656
2025,"September 5, 2025","Regular season","Atlanta Dream","Los Angeles Sparks","Gateway Center Arena @ College Park","Atlanta","GA",3314
2025,"September 5, 2025","Regular season","Indiana Fever","Chicago Sky","Gainbridge Fieldhouse","Indianapolis","IN",16012
2025,"September 5, 2025","Regular season","Seattle Storm","New York Liberty","Climate Pledge Arena","Seattle","WA",12500
2025,"September 6, 2025","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",8910
2025,"September 6, 2025","Regular season","Golden State Valkyries","Minnesota Lynx","Chase Center","San Francisco","CA",18064
2025,"September 7, 2025","Regular season","Washington Mystics","Indiana Fever","CFG Bank Arena","Baltimore","MD",11183
2025,"September 7, 2025","Regular season","Los Angeles Sparks","Dallas Wings","Crypto.com Arena","Los Angeles","CA",13868
2025,"September 7, 2025","Regular season","Las Vegas Aces","Chicago Sky","T-Mobile Arena","Las Vegas","NV",17306
2025,"September 8, 2025","Regular season","Atlanta Dream","Connecticut Sun","Gateway Center Arena @ College Park","Atlanta","GA",3319
2025,"September 9, 2025","Regular season","New York Liberty","Washington Mystics","Barclays Center","Brooklyn","NY",17532
2025,"September 9, 2025","Regular season","Indiana Fever","Minnesota Lynx","Gainbridge Fieldhouse","Indianapolis","IN",15012
2025,"September 9, 2025","Regular season","Las Vegas Aces","Chicago Sky","T-Mobile Arena","Las Vegas","NV",15640
2025,"September 9, 2025","Regular season","Phoenix Mercury","Los Angeles Sparks","PHX Arena","Phoenix","AZ",13151
2025,"September 9, 2025","Regular season","Seattle Storm","Golden State Valkyries","Climate Pledge Arena","Seattle","WA",12500
2025,"September 10, 2025","Regular season","Connecticut Sun","Atlanta Dream","Mohegan Sun Arena","Uncasville","CT",7508
2025,"September 11, 2025","Regular season","Chicago Sky","New York Liberty","Wintrust Arena","Chicago","IL",8824
2025,"September 11, 2025","Regular season","Dallas Wings","Phoenix Mercury","College Park Center","Arlington","TX",6251
2025,"September 11, 2025","Regular season","Minnesota Lynx","Golden State Valkyries","Target Center","Minneapolis","MN",8824
2025,"September 11, 2025","Regular season","Los Angeles Sparks","Las Vegas Aces","Crypto.com Arena","Los Angeles","CA",13484
